DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upc
"Tue, 14 Aug 2012 00:00:00 -0400",Hospira,Propofol Injectable Emulsion,Visible particles embedded in the glass,"Hospira, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315719.htm,,[]
"Mon, 13 Aug 2012 00:00:00 -0400",Clif Bar &amp; Company,Energy bar,Undeclared almonds,Clif Bar,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315492.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315531.htm,"['722252100900', '722252302601']"
"Fri, 10 Aug 2012 23:17:00 -0400",Ready Pac,Apples,Listeria monocytogenes,"Missa Bay, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315249.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315412.htm,"['2619102565', '2619102518', '7789026743', '4126817191', '7774521606', '2619105670', '7789026744', '7774523076', '4126817195', '2619100268', '7774529497', '2619102517', '7774523086', '7789026737', '7774524204', '2619102567', '2619105622', '7774523896', '7774523089', '7774523746', '2619102760', '2113033680', '2619102232', '7774523897', '2619100394']"
"Fri, 10 Aug 2012 22:35:00 -0400",Burch Farms and Cottle Strawberry Inc. on cantaloupes no label on honeydew melons,Cantaloupes and Honeydew Melons,Listeria monocytogenes,Burch Equipment LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315248.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315366.htm,[]
"Thu, 09 Aug 2012 00:00:00 -0400",Fresco Green Farms Inc.,Cilantro,Salmonella,Fresco Green Farms Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315245.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315246.htm,[]
"Wed, 08 Aug 2012 18:52:00 -0400","Tomales Bay Foods, Shepherd&#39;s Way Farms, Tumalo Farms",Cheese,Listeria monocytogenes,"Tomales Bay Foods, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314902.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314906.htm,[]
"Wed, 08 Aug 2012 15:04:00 -0400",Menno Beachy,Organic Grape Tomatoes,Salmonella,Menno Beachy,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314871.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314872.htm,['044419310176']
"Wed, 08 Aug 2012 00:00:00 -0400",Tres Monjitas,Juice,Undeclared sodium caseinate,Vaqueria Tres Monjitas Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315316.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315320.htm,[]
"Wed, 08 Aug 2012 00:00:00 -0400",Lucky Country,Black Licorice,Elevated levels of lead,Lucky Country Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315116.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315118.htm,[]
"Wed, 08 Aug 2012 00:00:00 -0400",Two Moms in the Raw,Crackers,Undeclared Peanuts,Two Moms in the Raw,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315028.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm315038.htm,[]
"Mon, 06 Aug 2012 16:16:00 -0400","Dippin&#39; Stix, Armour Active Packs","Apple Snack, Pizza Kit",Listeria monocytogenes,"Reichel Foods, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314587.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314590.htm,"['1026090112', '2781517996']"
"Sat, 04 Aug 2012 21:44:00 -0400",Sheily,Adult Tracheostomy Tubes,Volume leakage and/or disconnection between the inner and outer cannulae,Covidien,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314472.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314589.htm,"['1101001558', '0910000346', '0910000342', '1101001823']"
"Fri, 03 Aug 2012 00:00:00 -0400","Burch Farms, Cottle Strawberry",Whole Cantaloupes,Listeria monocytogenes,Burch Equipment LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314213.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313824.htm,[]
"Wed, 01 Aug 2012 17:31:00 -0400",Cut N Clean,Comfort (Cooking) Greens Kits,Listeria monocytogenes,"San Miguel Produce, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314113.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314115.htm,['028764000616']
"Tue, 31 Jul 2012 15:30:00 -0400","Acme, Chef&#39;s Kitchen,Copperwood Kitchens, Dairy Fresh, Finest Traditions, Garden-Fresh, Grandpas, Marsh&#39;s, Archer Farms, Market Pantry, Our Own, Rogges, Roundy&#39;s, Spartan, Spoon River,Weis",Ready-to-eat Salads,Listeria monocytogenes,Garden-Fresh Foods Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313901.htm,,[]
"Mon, 30 Jul 2012 00:00:00 -0400","Golden Corral, Dickey&#39;s, Lee&#39;s, Fatz, Ken&#39;s","Tartar Sauce, BBQ Bean Sauce, Cole Slaw Dressing, Tartar Sauce, Tartar Sauce",Listeria monocytogenes,"Ken&#39;s Foods, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313875.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313876.htm,[]
"Mon, 30 Jul 2012 00:00:00 -0400",Clif Bar,Energy Bar,Undeclared coconut,Clif Bar &amp; Company,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313744.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313745.htm,['722252660305']
"Sat, 28 Jul 2012 00:00:00 -0400",Burch Farms,Cantaloupes,Listeria monocytogenes,Hannaford Supermarkets,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313661.htm,,[]
"Fri, 27 Jul 2012 20:37:00 -0400",Cool Creations and Fiesta Garden Fresh Salsa,Specific packages of products containing onions,Listeria monocytogenes,"Cool Creations, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313575.htm,,"['815970011198', '815970010153', '815970011341', '815970011792', '829595000062', '815970011150', '815970010368', '829595000055', '829595000079', '815970011440', '815970010252', '815970011013', '815970011334', '829595000048', '815970011082', '815970011648', '815970011259', '829595000017', '815970011389', '815970010375']"
"Fri, 27 Jul 2012 18:54:00 -0400",Catswell,Cat Food,Has the potential to contain propylene glycol,Arthur Dogswell LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313572.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313573.htm,['884244000572']
"Fri, 27 Jul 2012 16:36:00 -0400",Wegmans,Prepared foods that contain chopped/diced white onions.,Listeria monocytogenes,"Wegmans Food Markets, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313569.htm,,[]
"Fri, 27 Jul 2012 15:51:00 -0400",Wimberger&#39;s Old World Bakery,Various breads and pizza dough,"Undeclared Milk, Soy and Wheat","Wimberger&#39;s Old World Bakery, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313568.htm,,['7960540012']
"Fri, 27 Jul 2012 00:00:00 -0400",Calico Bean Salad,Calico Bean Salad,Listeria monocytogenes,Stop &amp;amp; Shop Supermarket Company LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313740.htm,,[]
"Fri, 27 Jul 2012 00:00:00 -0400",Busch&#39;s,Several Deli Products,Listeria monocytogenes,Busch&#39;s Fresh Food Market,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314212.htm,,[]
"Fri, 27 Jul 2012 00:00:00 -0400",Tita,"Quesito Colombiano, Colombian style Cheese",possible Staphylococcus aureus contamination,Productos Tita Corp.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313578.htm,,[]
"Fri, 27 Jul 2012 00:00:00 -0400",Whole Foods Market,"Prepared salads, dressings and sandwich rolls",Listeria monocytogenes,Whole Foods Market,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313577.htm,,[]
"Fri, 27 Jul 2012 00:00:00 -0400","Delish, Marketside, Raley&#39;s and various brands.",Various products containing yellow onions.,Listeria monocytogenes,"GH Foods CA, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313576.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm314011.htm,"['4656771759', '2676641750', '2676671630', '2676642283', '2113028404', '2676641752', '2676689379', '2676677000', '2676679006', '2676641793', '21012800000', '2676641775', '4656771752', '2113009335', '2676641758', '2676677015', '21009900000', '2113028410', '2676671604', '2676671120', '2676677088', '4656702008', '2113009336', '2676689325', '2676671155', '21012700000', '4902259602', '4902251928', '8113103747', '2676671619', '2676671620', '2676641725', '9848710131', '2113028421', '2676677089', '2676671603', '2676641710', '9848720448', '9848720361', '4656771749', '4656771725', '4656771753', '4656771730', '2676677050', '2676671623', '4656771724', '4902260220', '9848720358', '2676671632', '4902255868', '2676679007', '2676689372', '2676671024', '2676689376', '2676671616', '9848720449', '4656702002', '2676671121', '4902255872', '2676641780', '2676641700', '1540019451', '9848720450', '2113028415', '1540019454', '4656702006', '2676689368', '2676679002', '2676679000', '2113009352', '1540019446', '9848720341', '9848720359', '2676671600', '2676671621', '2676641785', '21009100000', '4656702011', '2676630710', '4902251925']"
"Fri, 27 Jul 2012 00:00:00 -0400",Trader Joe&#39;s,Salsa and Balela,Listeria monocytogenes,"Simmering Soup, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313589.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313615.htm,[]
"Fri, 27 Jul 2012 00:00:00 -0400",Trader Joe&#39;s,Salad,Listeria monocytogenes,Huxtable&#39;s Kitchen,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313705.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313715.htm,[]
"Thu, 26 Jul 2012 17:34:00 -0400","Purina, Dumor",Poultry feed products,Lack of added vitamin D,Land OâLakes Purina Feed LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313507.htm,,[]
"Thu, 26 Jul 2012 00:00:00 -0400",Publix,Sub Sandwiches,Listeria monocytogenes,Publix Super Markets,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313841.htm,,[]
"Thu, 26 Jul 2012 00:00:00 -0400",Fresh Selections,Three bean salad and broccoli stir fry,Listeria monocytogenes,Spartan Stores,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313749.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313750.htm,[]
"Wed, 25 Jul 2012 18:47:00 -0400",Gills Onions,Onions and onion/celery mix,Listeria monocytogenes,"Gills Onions, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313399.htm,,"['643550000412', '643550000405', '643550000467', '643550000351', '643550000498', '643550000429', '643550000504', '643550000443', '643550000450', '643550000092', '898634001018', '643550000009']"
"Wed, 25 Jul 2012 00:00:00 -0400","DUKAL, Zee",Benzalkonium chloride swabs and antiseptic wipes,potential microbial contamination with Burkholderia cepacia,DUKAL Corporation,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313912.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313913.htm,[]
"Tue, 24 Jul 2012 19:27:00 -0400",Sunrise Indian Corn Candy,,Undeclared Milk,"Mount Franklin Foods, LLC.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313248.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313249.htm,['076500166515']
"Tue, 24 Jul 2012 00:00:00 -0400",Ciolo,Dips and spreads,Listeria monocytogenes,"Sartori Inspirations, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313398.htm,,"['892210001461', '892210001126', '892210001454', '892210001089', '892210001362', '892210001447', '892210001539', '892210001416', '892210001522', '892210001409']"
"Mon, 23 Jul 2012 00:00:00 -0400",Texas BBQ Beef Sandwich,Beef Sandwich,Undeclared soy and wheat flour,Spillson&#39;s LTD.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313390.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313395.htm,[]
"Fri, 20 Jul 2012 23:13:00 -0400","Mazuri, LabDiet",Animal Feed,Elevated Vitamin D level,PMI Nutrition International,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312988.htm,,[]
"Fri, 20 Jul 2012 19:38:00 -0400","Purina, Fish Chow",Fish Meal,Elevated Vitamin D Level,Land O&#39;Lakes Purina Feed LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312982.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312983.htm,[]
"Fri, 20 Jul 2012 00:00:00 -0400",Baby Move,Prune Concentrate Dietary Supplement,Salmonella,Wellements LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312991.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312992.htm,['729609019878']
"Fri, 20 Jul 2012 00:00:00 -0400",X-ROCK 3 Day Pill and Z-ROCK,X-ROCK 3 Day Pill and Z-ROCK,Undeclared sildenafil,CRM Laboratories,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313141.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313145.htm,[]
"Thu, 19 Jul 2012 00:00:00 -0400",Cass-Clay,Ice Cream,Undeclared Brazil Nuts,Cass-Clay Creamery,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm313205.htm,,"['7042224061', '4113021666', '7042223404', '7042203404']"
"Thu, 19 Jul 2012 00:00:00 -0400",Tita,Cheese,Improper pasteurization of ther milk used to make the cheese.,Productos Tita Corp.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312939.htm,,[]
"Wed, 18 Jul 2012 20:49:00 -0400",Gill&#39;s Onions,"Onions, Onion Mix",Listeria monocytogenes,"Gills Onions, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312707.htm,,"['643550000412', '643550000405', '643550000467', '643550000351', '643550000429', '643550000443', '643550000450', '643550000092', '643550000009']"
"Tue, 17 Jul 2012 00:00:00 -0400",EnVe,Ventilator,"A leak may occur in the patient breathing circuit or system, resulting in the ventilator not holding the set Positive End Expiratory Pressure (PEEP) value.",CareFusion,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312682.htm,,[]
"Fri, 13 Jul 2012 23:27:00 -0400","Aquamax, Mazuri, Catfish, Maz Koi, Game Fish Chow, Wellsolve, Nutri Source",Feed Products,Potential for elevated vitamin D levels,Feed Solutions,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311998.htm,,[]
"Fri, 13 Jul 2012 22:08:00 -0400","AquaMax, Mazuri, LabDiet",Feed Products,Potential for elevated vitamin D levels,PMI Nutrition International,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311992.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm312020.htm,[]
"Fri, 13 Jul 2012 20:21:00 -0400",Purina,Feed Products,Potential for elevated vitamin D levels,Land OâLakes Purina Feed LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311983.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311984.htm,[]
"Fri, 13 Jul 2012 19:19:00 -0400",Oto-Ease,Ear Lubricant,Potentially contaminated with pathogenic bacteria and mold,Westone Laboratories Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311978.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311980.htm,[]
"Fri, 13 Jul 2012 18:13:00 -0400",Hospira Inc.,"Injectable carboplatin, cytarabine, paclitaxel, and methotrexate",visible particles embedded in the glass located at the neck of the vial,Hospira Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2012/ucm311971.htm,,[]
